Time,Values
8.922983058,-0.15881323
8.923483058,-0.1180731
8.923983058,-0.055522907
8.924483058,-0.013483418
8.924983058,0.020157856
8.925483058,0.042427803
8.925983058,0.06658563
8.926483058,0.07906986
8.926983058,0.086698165
8.927483058,0.075351638
8.927983058,0.051783469
8.928483058,0.017809227
8.928983058,0.003861333
8.929483058,0.008571886
8.929983058,0.024169498
8.930483058,0.037400874
8.930983058,0.051042876
8.931483058,0.058601417
8.931983058,0.05724339
8.932483058,0.041988359
8.932983058,0.024117303
8.933483058,0.006709501
8.933983058,-0.010432553
8.934483058,-0.026822652
8.934983058,-0.031072961
8.935483058,-0.020426741
8.935983058,0.003177264
8.936483058,0.033504924
8.936983058,0.068490814
8.937483058,0.103523076
8.937983058,0.128783817
8.938483058,0.137868751
8.938983058,0.134170865
8.939483058,0.122898241
8.939983058,0.1191008
8.940483058,0.131842045
8.940983058,0.156782346
8.941483058,0.172241078
8.941983058,0.16317658
8.942483058,0.119378027
8.942983058,0.06072193
8.943483058,0.013221585
8.943983058,-0.003122347
8.944483058,-0.008688555
8.944983058,-0.014119013
8.945483058,-0.030649818
8.945983058,-0.050805186
8.946483058,-0.072597672
8.946983058,-0.083411802
8.947483058,-0.085778798
8.947983058,-0.076424456
8.948483058,-0.067063821
8.948983058,-0.057338159
8.949483058,-0.055047001
8.949983058,-0.056524967
8.950483058,-0.064736096
8.950983058,-0.075700085
8.951483058,-0.093107618
8.951983058,-0.106784577
8.952483058,-0.114600745
8.952983058,-0.110956392
8.953483058,-0.102623474
8.953983058,-0.094185301
8.954483058,-0.094814943
8.954983058,-0.105619099
8.955483058,-0.115008042
8.955983058,-0.105960819
8.956483058,-0.077604147
8.956983058,-0.031777593
8.957483058,0.017434101
8.957983058,0.034887472
8.958483058,0.001406657
8.958983058,-0.080568918
8.959483058,-0.179074278
8.959983058,-0.253405868
8.960483058,-0.255512726
8.960983058,-0.187865354
8.961483058,-0.078660306
8.961983058,0.03226353
8.962483058,0.119598142
8.962983058,0.16909579
8.963483058,0.195890626
8.963983058,0.221529784
8.964483058,0.259808896
8.964983058,0.277450526
8.965483058,0.242567934
8.965983058,0.144877479
8.966483058,0.029304427
8.966983058,-0.063277345
8.967483058,-0.110023481
8.967983058,-0.127322556
8.968483058,-0.114698428
8.968983058,-0.069537694
8.969483058,0.006772198
8.969983058,0.093676189
8.970483058,0.169172368
8.970983058,0.201677853
8.971483058,0.184420969
8.971983058,0.135104016
8.972483058,0.074630399
8.972983058,0.01253781
8.973483058,-0.044888453
8.973983058,-0.07632224
8.974483058,-0.078227253
8.974983058,-0.062924183
8.975483058,-0.053984674
8.975983058,-0.049771223
8.976483058,-0.05127924
8.976983058,-0.037634413
8.977483058,-0.018642116
8.977983058,0.005267337
8.978483058,0.013656343
8.978983058,0.017929542
8.979483058,0.009662383
8.979983058,0.005707671
8.980483058,-0.006099912
8.980983058,-0.009171435
8.981483058,-0.0142599
8.981983058,-0.010399875
8.982483058,-0.020440968
8.982983058,-0.028609701
8.983483058,-0.051734755
8.983983058,-0.05887757
8.984483058,-0.06199696
8.984983058,-0.043801248
8.985483058,-0.035472309
8.985983058,-0.023175311
8.986483058,-0.030206816
8.986983058,-0.026130515
8.987483058,-0.024550935
8.987983058,-0.002974473
8.988483058,0.002926102
8.988983058,0.015659028
8.989483058,0.011015055
8.989983058,0.016106515
8.990483058,0.012352228
8.990983058,0.028671261
8.991483058,0.042526092
8.991983058,0.067268378
8.992483058,0.064854453
8.992983058,0.056113109
8.993483058,0.027452396
8.993983058,0.01404152
8.994483058,0.000280168
8.994983058,0.016971839
8.995483058,0.040755136
8.995983058,0.086713584
8.996483058,0.115431233
8.996983058,0.146053655
8.997483058,0.157968868
8.997983058,0.172295986
8.998483058,0.141051155
8.998983058,0.082568479
8.999483058,-0.009217543
8.999983058,-0.069640385
9.000483058,-0.084621573
9.000983058,-0.022125262
9.001483058,0.049266096
9.001983058,0.108839339
9.002483058,0.113491475
9.002983058,0.09163428
9.003483058,0.028467214
9.003983058,-0.033171523
9.004483058,-0.097874654
9.004983058,-0.123722157
9.005483058,-0.137577838
9.005983058,-0.120590514
9.006483058,-0.1045376
9.006983058,-0.063643524
9.007483058,-0.036656364
9.007983058,-0.00774334
9.008483058,-0.009279071
9.008983058,-0.005003903
9.009483058,-0.017849874
9.009983058,-0.014541315
9.010483058,-0.028604409
9.010983058,-0.019269063
9.011483058,-0.016147981
9.011983058,0.000819272
9.012483058,-0.007390012
9.012983058,-0.002094027
9.013483058,-0.00776306
9.013983058,0.007050044
9.014483058,0.002349532
9.014983058,0.003632186
9.015483058,-0.023974647
9.015983058,-0.037000038
9.016483058,-0.061708846
9.016983058,-0.061498592
9.017483058,-0.059366223
9.017983058,-0.022634805
9.018483058,0.003363776
9.018983058,0.036719587
9.019483058,0.050224328
9.019983058,0.08848867
9.020483058,0.12047852
9.020983058,0.153282754
9.021483058,0.136164271
9.021983058,0.101917546
9.022483058,0.046502364
9.022983058,0.02082611
9.023483058,0.005707304
9.023983058,0.014550577
9.024483058,0.003218807
9.024983058,0.001287227
9.025483058,-0.016640872
9.025983058,-0.022127124
9.026483058,-0.035260005
9.026983058,-0.036904344
9.027483058,-0.055604435
9.027983058,-0.061022115
9.028483058,-0.074212803
9.028983058,-0.060465448
9.029483058,-0.036536572
9.029983058,0.008080963
9.030483058,0.024399138
9.030983058,0.021254997
9.031483058,-0.017403149
9.031983058,-0.052074296
9.032483058,-0.083004193
9.032983058,-0.08275751
9.033483058,-0.077452663
9.033983058,-0.057006482
9.034483058,-0.041243168
9.034983058,-0.012707305
9.035483058,0.007338952
9.035983058,0.022877702
9.036483058,0.005591579
9.036983058,-0.025926115
9.037483058,-0.07118352
9.037983058,-0.077208927
9.038483058,-0.038305822
9.038983058,0.039032033
9.039483058,0.094962761
9.039983058,0.1082773
9.040483058,0.052593305
9.040983058,-0.040942034
9.041483058,-0.151793771
9.041983058,-0.229217601
9.042483058,-0.260089578
9.042983058,-0.222799459
9.043483058,-0.138411777
9.043983058,-0.021524079
9.044483058,0.097645911
9.044983058,0.215732432
9.045483058,0.310417998
9.045983058,0.376985477
9.046483058,0.393507886
9.046983058,0.365601851
9.047483058,0.289979068
9.047983058,0.19135837
9.048483058,0.089627185
9.048983058,-0.000974808
9.049483058,-0.080565942
9.049983058,-0.13398381
9.050483058,-0.156774947
9.050983058,-0.161230408
9.051483058,-0.162624191
9.051983058,-0.159246581
9.052483058,-0.150709817
9.052983058,-0.135399591
9.053483058,-0.1129101
9.053983058,-0.104996435
9.054483058,-0.106961943
9.054983058,-0.105666409
9.055483058,-0.073875135
9.055983058,-0.026645915
9.056483058,0.019015486
9.056983058,0.029769792
9.057483058,0.023693676
9.057983058,0.005127722
9.058483058,-0.001338344
9.058983058,-0.012681796
9.059483058,-0.019384922
9.059983058,-0.033343695
9.060483058,-0.028330125
9.060983058,-0.019748546
9.061483058,0.012849773
9.061983058,0.047485102
9.062483058,0.097446649
9.062983058,0.115450887
9.063483058,0.111666427
9.063983058,0.079595877
9.064483058,0.057149486
9.064983058,0.03047195
9.065483058,0.024549206
9.065983058,0.014434398
9.066483058,0.024908899
9.066983058,0.022108324
9.067483058,0.01579692
9.067983058,-0.015385308
9.068483058,-0.025919685
9.068983058,-0.02809081
9.069483058,0.000804716
9.069983058,0.031891552
9.070483058,0.076342586
9.070983058,0.094423732
9.071483058,0.09481683
9.071983058,0.06684316
9.072483058,0.052638093
9.072983058,0.050099038
9.073483058,0.07305276
9.073983058,0.088933699
9.074483058,0.102231054
9.074983058,0.092562904
9.075483058,0.076511765
9.075983058,0.054342596
9.076483058,0.049049035
9.076983058,0.050083064
9.077483058,0.054128697
9.077983058,0.038446144
9.078483058,0.015881162
9.078983058,-0.006552764
9.079483058,-0.019768139
9.079983058,-0.024413102
9.080483058,-0.021355733
9.080983058,-0.021649143
9.081483058,-0.024177071
9.081983058,-0.02916072
9.082483058,-0.038467329
9.082983058,-0.047089958
9.083483058,-0.053693533
9.083983058,-0.057009235
9.084483058,-0.063491282
9.084983058,-0.07151814
9.085483058,-0.081843448
9.085983058,-0.083879727
9.086483058,-0.082125429
9.086983058,-0.074448069
9.087483058,-0.070602982
9.087983058,-0.063108429
9.088483058,-0.057039183
9.088983058,-0.044531706
9.089483058,-0.044810064
9.089983058,-0.05812649
9.090483058,-0.081183577
9.090983058,-0.087934257
9.091483058,-0.073454085
9.091983058,-0.031685893
9.092483058,0.019814043
9.092983058,0.070902061
9.093483058,0.101742934
9.093983058,0.116509407
9.094483058,0.112031672
9.094983058,0.099594717
9.095483058,0.079240196
9.095983058,0.055706909
9.096483058,0.031866984
9.096983058,0.013246868
9.097483058,-0.0151545
9.097983058,-0.056731648
9.098483058,-0.10600946
9.098983058,-0.136737412
9.099483058,-0.140329074
9.099983058,-0.124413359
9.100483058,-0.099237631
9.100983058,-0.070536547
9.101483058,-0.041737406
9.101983058,-0.033489825
9.102483058,-0.035901701
9.102983058,-0.02684726
9.103483058,0.013568441
9.103983058,0.055375651
9.104483058,0.075814128
9.104983058,0.059208745
9.105483058,0.023811855
9.105983058,-0.017962075
9.106483058,-0.037342048
9.106983058,-0.037092624
9.107483058,-0.016946671
9.107983058,-0.011319913
9.108483058,-0.022973652
9.108983058,-0.053873577
9.109483058,-0.075464736
9.109983058,-0.087702552
9.110483058,-0.076900451
9.110983058,-0.060710843
9.111483058,-0.036029912
9.111983058,-0.022909789
9.112483058,-0.014172221
9.112983058,-0.02870076
9.113483058,-0.050607361
9.113983058,-0.079422262
9.114483058,-0.080667313
9.114983058,-0.049434141
9.115483058,0.017975192
9.115983058,0.082515629
9.116483058,0.136321362
9.116983058,0.177179896
9.117483058,0.223371942
9.117983058,0.251053494
9.118483058,0.247469693
9.118983058,0.199120644
9.119483058,0.135337872
9.119983058,0.062102171
9.120483058,0.00825195
9.120983058,-0.020774875
9.121483058,-0.019020609
9.121983058,-0.005986072
9.122483058,0.016223161
9.122983058,0.030651677
9.123483058,0.039782093
9.123983058,0.042040616
9.124483058,0.056143989
9.124983058,0.074318415
9.125483058,0.096112643
9.125983058,0.10515905
9.126483058,0.099847792
9.126983058,0.073383778
9.127483058,0.037802261
9.127983058,0.001570828
9.128483058,-0.01758143
9.128983058,-0.022295784
9.129483058,-0.018411337
9.129983058,-0.017301789
9.130483058,-0.019349269
9.130983058,-0.025497862
9.131483058,-0.035096626
9.131983058,-0.052300619
9.132483058,-0.070351427
9.132983058,-0.081474931
9.133483058,-0.086946789
9.133983058,-0.086559801
9.134483058,-0.071284964
9.134983058,-0.043702187
9.135483058,-0.012427111
9.135983058,0.014123352
9.136483058,0.029448096
9.136983058,0.032541144
9.137483058,0.027968266
9.137983058,0.012796152
9.138483058,-0.015722406
9.138983058,-0.056912747
9.139483058,-0.097905201
9.139983058,-0.132160355
9.140483058,-0.157627232
9.140983058,-0.171821366
9.141483058,-0.16628959
9.141983058,-0.130884077
9.142483058,-0.072676366
9.142983058,-0.009244913
9.143483058,0.051636993
9.143983058,0.097670741
9.144483058,0.105685075
9.144983058,0.065096145
9.145483058,-0.013784607
9.145983058,-0.089259907
9.146483058,-0.124134704
9.146983058,-0.110190966
9.147483058,-0.070461943
9.147983058,-0.026552221
9.148483058,0.007563279
9.148983058,0.040291874
9.149483058,0.069846863
9.149983058,0.096949143
9.150483058,0.112243266
9.150983058,0.123783559
9.151483058,0.130767558
9.151983058,0.135825181
9.152483058,0.128896791
9.152983058,0.111843463
9.153483058,0.081633781
9.153983058,0.05348835
9.154483058,0.028831243
9.154983058,0.016961095
9.155483058,0.011291124
9.155983058,0.016473605
9.156483058,0.016641598
9.156983058,0.015483584
9.157483058,0.009044762
9.157983058,0.014213862
9.158483058,0.019044152
9.158983058,0.025086949
9.159483058,0.025628973
9.159983058,0.034312232
9.160483058,0.034734121
9.160983058,0.029310904
9.161483058,0.015451336
9.161983058,0.012328099
9.162483058,0.017739788
9.162983058,0.039418762
9.163483058,0.058136168
9.163983058,0.071613804
9.164483058,0.078185781
9.164983058,0.093093178
9.165483058,0.113679123
9.165983058,0.134243238
9.166483058,0.137412772
9.166983058,0.122067572
9.167483058,0.093772853
9.167983058,0.062608622
9.168483058,0.030937681
9.168983058,-0.011032756
9.169483058,-0.059984746
9.169983058,-0.105585425
9.170483058,-0.132186426
9.170983058,-0.140433995
9.171483058,-0.129257501
9.171983058,-0.102059244
9.172483058,-0.044610295
9.172983058,0.031625641
9.173483058,0.113962053
9.173983058,0.17468977
9.174483058,0.221882861
9.174983058,0.233513641
9.175483058,0.205478993
9.175983058,0.121848024
9.176483058,0.015692524
9.176983058,-0.095931974
9.177483058,-0.160141425
9.177983058,-0.17527483
9.178483058,-0.134546436
9.178983058,-0.081484158
9.179483058,-0.025757448
9.179983058,0.00339927
9.180483058,0.024573689
9.180983058,0.025694555
9.181483058,0.028147121
9.181983058,0.022339947
9.182483058,0.035538846
9.182983058,0.040193362
9.183483058,0.043515525
9.183983058,0.022077715
9.184483058,-0.002308331
9.184983058,-0.034508544
9.185483058,-0.056653132
9.185983058,-0.081819192
9.186483058,-0.095004409
9.186983058,-0.106073118
9.187483058,-0.114505859
9.187983058,-0.127981583
9.188483058,-0.12849221
9.188983058,-0.116471147
9.189483058,-0.094859206
9.189983058,-0.078742363
9.190483058,-0.076859708
9.190983058,-0.07993788
9.191483058,-0.071200504
9.191983058,-0.03942612
9.192483058,-0.006972055
9.192983058,0.016321343
9.193483058,0.015971037
9.193983058,0.011556475
9.194483058,0.002180749
9.194983058,0.000911846
9.195483058,-0.015377939
9.195983058,-0.030417542
9.196483058,-0.053828302
9.196983058,-0.054799717
9.197483058,-0.05747165
9.197983058,-0.040887024
9.198483058,-0.038806869
9.198983058,-0.025878176
9.199483058,-0.032698618
9.199983058,-0.023102349
9.200483058,-0.025850043
9.200983058,-0.008696382
9.201483058,-0.006165643
9.201983058,0.01630314
9.202483058,0.018150186
9.202983058,0.033827553
9.203483058,0.030570923
9.203983058,0.042513325
9.204483058,0.030475934
9.204983058,0.035550128
9.205483058,0.019385826
9.205983058,0.018874512
9.206483058,-0.00388346
9.206983058,-0.004015413
9.207483058,-0.015423049
9.207983058,0.001123452
9.208483058,0.003452822
9.208983058,0.02589536
9.209483058,0.029582918
9.209983058,0.050914781
9.210483058,0.058335017
9.210983058,0.082043
9.211483058,0.083646036
9.211983058,0.089921029
9.212483058,0.06630864
9.212983058,0.049946095
9.213483058,0.027703903
9.213983058,0.038699257
9.214483058,0.046497614
9.214983058,0.067061534
9.215483058,0.060487736
9.215983058,0.037101003
9.216483058,-0.020278789
9.216983058,-0.066461954
9.217483058,-0.102255048
9.217983058,-0.103946646
9.218483058,-0.094161239
9.218983058,-0.068560936
9.219483058,-0.051625945
9.219983058,-0.032069283
9.220483058,-0.032255712
9.220983058,-0.034904527
9.221483058,-0.044294339
9.221983058,-0.044373986
9.222483058,-0.050105818
9.222983058,-0.055221467
9.223483058,-0.066611603
9.223983058,-0.067070356
9.224483058,-0.058910714
9.224983058,-0.0383988
9.225483058,-0.023598302
9.225983058,-0.014089214
9.226483058,-0.02051331
9.226983058,-0.023526325
9.227483058,-0.014798294
9.227983058,0.009654282
9.228483058,0.028324277
9.228983058,0.037833229
9.229483058,0.031558247
9.229983058,0.025614089
9.230483058,0.030733033
9.230983058,0.051480359
9.231483058,0.074462782
9.231983058,0.098092671
9.232483058,0.113254463
9.232983058,0.11481899
9.233483058,0.091953735
9.233983058,0.058654432
9.234483058,0.021644758
9.234983058,-0.009973347
9.235483058,-0.040807387
9.235983058,-0.066115919
9.236483058,-0.084720591
9.236983058,-0.092484701
9.237483058,-0.098610974
9.237983058,-0.103260946
9.238483058,-0.100382348
9.238983058,-0.085264876
9.239483058,-0.067350481
9.239983058,-0.054409268
9.240483058,-0.043257848
9.240983058,-0.022295437
9.241483058,0.00171235
9.241983058,0.030764405
9.242483058,0.054748695
9.242983058,0.065738106
9.243483058,0.059152904
9.243983058,0.052087823
9.244483058,0.04493367
9.244983058,0.038138572
9.245483058,0.022179124
9.245983058,0.003263463
9.246483058,-0.017523848
9.246983058,-0.027614745
9.247483058,-0.02924132
9.247983058,-0.016836107
9.248483058,0.000418041
9.248983058,0.022012116
9.249483058,0.033364276
9.249983058,0.043505649
9.250483058,0.054855407
9.250983058,0.086170139
9.251483058,0.138238476
9.251983058,0.208952601
9.252483058,0.264139886
9.252983058,0.277680268
9.253483058,0.224779743
9.253983058,0.136556617
9.254483058,0.054585056
9.254983058,0.0100142
9.255483058,0.001633086
9.255983058,0.030068541
9.256483058,0.071325614
9.256983058,0.109812615
9.257483058,0.125082248
9.257983058,0.11936753
9.258483058,0.09896654
9.258983058,0.086202178
9.259483058,0.079926664
9.259983058,0.072523645
9.260483058,0.044623682
9.260983058,0.004720637
9.261483058,-0.028948098
9.261983058,-0.041510973
9.262483058,-0.039229652
9.262983058,-0.027469161
9.263483058,-0.007086326
9.263983058,0.016396802
9.264483058,0.02528699
9.264983058,0.012962846
9.265483058,-0.011204738
9.265983058,-0.028171308
9.266483058,-0.025190589
9.266983058,-0.016186372
9.267483058,-0.017860781
9.267983058,-0.038803028
9.268483058,-0.06941277
9.268983058,-0.098515918
9.269483058,-0.107095131
9.269983058,-0.105248248
9.270483058,-0.091525316
9.270983058,-0.084957233
9.271483058,-0.080290224
9.271983058,-0.085921219
9.272483058,-0.079812822
9.272983058,-0.075866029
9.273483058,-0.069883774
9.273983058,-0.078755556
9.274483058,-0.083257635
9.274983058,-0.092128713
9.275483058,-0.084347831
9.275983058,-0.079659516
9.276483058,-0.064412523
9.276983058,-0.062441973
9.277483058,-0.059821573
9.277983058,-0.07172173
9.278483058,-0.07449363
9.278983058,-0.082408478
9.279483058,-0.076514815
9.279983058,-0.075561642
9.280483058,-0.060473874
9.280983058,-0.047545213
9.281483058,-0.017916117
9.281983058,-0.004450048
9.282483058,0.009083484
9.282983058,0.006406424
9.283483058,0.015781314
9.283983058,0.018043353
9.284483058,0.030377073
9.284983058,0.024795112
9.285483058,0.023851596
9.285983058,0.014786169
9.286483058,0.02214312
9.286983058,0.020710235
9.287483058,0.023935857
9.287983058,0.011407652
9.288483058,0.010325986
9.288983058,0.006664914
9.289483058,0.019590274
9.289983058,0.023277123
9.290483058,0.034199588
9.290983058,0.032640923
9.291483058,0.03177646
9.291983058,0.009140347
9.292483058,-0.01257514
9.292983058,-0.036839728
9.293483058,-0.042864837
9.293983058,-0.051667362
9.294483058,-0.041479033
9.294983058,-0.025653902
9.295483058,0.006975285
9.295983058,0.029038159
9.296483058,0.05151914
9.296983058,0.057500356
9.297483058,0.072125259
9.297983058,0.081658346
9.298483058,0.089696272
9.298983058,0.077694527
9.299483058,0.065421245
9.299983058,0.041991893
9.300483058,0.023109038
9.300983058,0.00755452
9.301483058,0.020832844
9.301983058,0.039130149
9.302483058,0.046659977
9.302983058,0.023247179
9.303483058,-0.006322096
9.303983058,-0.033354155
9.304483058,-0.044789365
9.304983058,-0.057656039
9.305483058,-0.056648579
9.305983058,-0.039675107
9.306483058,0.004952404
9.306983058,0.054568663
9.307483058,0.092220775
9.307983058,0.1019595
9.308483058,0.098967458
9.308983058,0.076540636
9.309483058,0.044516529
9.309983058,0.010923877
9.310483058,-0.010052915
9.310983058,-0.023365836
9.311483058,-0.032575939
9.311983058,-0.045143526
9.312483058,-0.054718886
9.312983058,-0.054499437
9.313483058,-0.039187525
9.313983058,-0.022749675
9.314483058,-0.010739026
9.314983058,-0.007961412
9.315483058,-0.015391011
9.315983058,-0.026802048
9.316483058,-0.03469476
9.316983058,-0.032921195
9.317483058,-0.028892568
9.317983058,-0.024717893
9.318483058,-0.024073263
9.318983058,-0.019518486
9.319483058,-0.019993533
9.319983058,-0.018416887
9.320483058,-0.025831095
9.320983058,-0.032897492
9.321483058,-0.048035528
9.321983058,-0.054841359
9.322483058,-0.069148426
9.322983058,-0.08255097
9.323483058,-0.100420318
9.323983058,-0.097409079
9.324483058,-0.089444317
9.324983058,-0.062565763
9.325483058,-0.036350762
9.325983058,0.006506151
9.326483058,0.042756243
9.326983058,0.086324369
9.327483058,0.114041329
9.327983058,0.143895168
9.328483058,0.157131711
9.328983058,0.172077826
9.329483058,0.157638785
9.329983058,0.136693501
9.330483058,0.106217442
9.330983058,0.105843577
9.331483058,0.110646279
9.331983058,0.124457119
9.332483058,0.105765752
9.332983058,0.084075937
9.333483058,0.058847882
9.333983058,0.060964384
9.334483058,0.040453138
9.334983058,0.009471779
9.335483058,-0.047067912
9.335983058,-0.076044261
9.336483058,-0.084284033
9.336983058,-0.049416939
9.337483058,-0.022368489
9.337983058,0.001138668
9.338483058,-0.003100605
9.338983058,0.000769264
9.339483058,-0.007487207
9.339983058,0.005224714
9.340483058,0.014687861
9.340983058,0.03631185
9.341483058,0.037066393
9.341983058,0.037346764
9.342483058,0.01532749
9.342983058,0.001824461
9.343483058,-0.021761488
9.343983058,-0.028675946
9.344483058,-0.038942506
9.344983058,-0.034441843
9.345483058,-0.04582776
9.345983058,-0.05271156
9.346483058,-0.072209245
9.346983058,-0.077779828
9.347483058,-0.089033261
9.347983058,-0.09453829
9.348483058,-0.106502241
9.348983058,-0.101445864
9.349483058,-0.097206258
9.349983058,-0.08035139
9.350483058,-0.073683077
9.350983058,-0.065625121
9.351483058,-0.071054065
9.351983058,-0.065866912
9.352483058,-0.062632387
9.352983058,-0.04883914
9.353483058,-0.039922077
9.353983058,-0.023685859
9.354483058,-0.018762355
9.354983058,-0.012565989
9.355483058,-0.01222733
9.355983058,-0.002637772
9.356483058,0.005044744
9.356983058,0.019746774
9.357483058,0.03027533
9.357983058,0.043181245
9.358483058,0.047208484
9.358983058,0.05320031
9.359483058,0.052566438
9.359983058,0.056040132
9.360483058,0.057971484
9.360983058,0.062838425
9.361483058,0.06105135
9.361983058,0.066453653
9.362483058,0.071913337
9.362983058,0.07965902
9.363483058,0.075264053
9.363983058,0.072218651
9.364483058,0.06858388
9.364983058,0.076275262
9.365483058,0.082300211
9.365983058,0.082826295
9.366483058,0.068374098
9.366983058,0.057916259
9.367483058,0.050910223
9.367983058,0.05391331
9.368483058,0.047480797
9.368983058,0.030709588
9.369483058,-0.000477526
9.369983058,-0.028401056
9.370483058,-0.050190233
9.370983058,-0.054934029
9.371483058,-0.056117638
9.371983058,-0.048205259
9.372483058,-0.03799872
9.372983058,-0.019689859
9.373483058,-0.005804428
9.373983058,0.012607014
9.374483058,0.029275838
9.374983058,0.04230375
9.375483058,0.040798459
9.375983058,0.033949214
9.376483058,0.021055598
9.376983058,0.009898165
9.377483058,0.001038517
9.377983058,-0.001401508
9.378483058,0.0028888
9.378983058,0.016770233
9.379483058,0.025662714
9.379983058,0.023818213
9.380483058,0.016874541
9.380983058,0.012576642
9.381483058,0.006748641
9.381983058,-0.003983601
9.382483058,-0.022610095
9.382983058,-0.045044231
9.383483058,-0.064383178
9.383983058,-0.078155592
9.384483058,-0.083635141
9.384983058,-0.073904722
9.385483058,-0.046859684
9.385983058,-0.02395964
9.386483058,-0.014965656
9.386983058,-0.022326124
9.387483058,-0.027832473
9.387983058,-0.023227215
9.388483058,-0.007253875
9.388983058,0.011295095
9.389483058,0.044613141
9.389983058,0.077079817
9.390483058,0.098030974
9.390983058,0.090066791
9.391483058,0.063409859
9.391983058,0.026552631
9.392483058,0.006945754
9.392983058,-0.004734631
9.393483058,-0.003183186
9.393983058,-0.001033332
9.394483058,0.000991874
9.394983058,-0.012940301
9.395483058,-0.027657655
9.395983058,-0.044514645
9.396483058,-0.048343294
9.396983058,-0.04614699
9.397483058,-0.033081422
9.397983058,-0.029027066
9.398483058,-0.027409623
9.398983058,-0.027405075
9.399483058,-0.013887362
9.399983058,-0.003948077
9.400483058,0.0002381
9.400983058,-0.011033712
9.401483058,-0.025765083
9.401983058,-0.047956459
9.402483058,-0.05922062
9.402983058,-0.063519941
9.403483058,-0.051207481
9.403983058,-0.039911186
9.404483058,-0.027792867
9.404983058,-0.028838126
9.405483058,-0.029167165
9.405983058,-0.030232923
9.406483058,-0.025915881
9.406983058,-0.026124117
9.407483058,-0.015719502
9.407983058,-0.006001286
9.408483058,0.009324666
9.408983058,0.018228327
9.409483058,0.028434022
9.409983058,0.03435334
9.410483058,0.044417171
9.410983058,0.051118983
9.411483058,0.059488837
9.411983058,0.053147064
9.412483058,0.041151285
9.412983058,0.024799409
9.413483058,0.020929074
9.413983058,0.023012579
9.414483058,0.029924419
9.414983058,0.026964768
9.415483058,0.021625129
9.415983058,0.016340865
9.416483058,0.029050995
9.416983058,0.044686266
9.417483058,0.05941156
9.417983058,0.060333589
9.418483058,0.061289665
9.418983058,0.05826894
9.419483058,0.061040617
9.419983058,0.053685738
9.420483058,0.048747406
9.420983058,0.041953354
9.421483058,0.042395743
9.421983058,0.037465499
9.422483058,0.033836622
9.422983058,0.023450237
9.423483058,0.01649992
9.423983058,0.003222863
9.424483058,-0.005683627
9.424983058,-0.01522787
9.425483058,-0.016219789
9.425983058,-0.023375177
9.426483058,-0.024465862
9.426983058,-0.029433038
9.427483058,-0.029271864
9.427983058,-0.030137798
9.428483058,-0.02718446
9.428983058,-0.035718177
9.429483058,-0.047034082
9.429983058,-0.05922623
9.430483058,-0.064548404
9.430983058,-0.068743446
9.431483058,-0.068472937
9.431983058,-0.069727221
9.432483058,-0.067812885
9.432983058,-0.063532542
9.433483058,-0.055186257
9.433983058,-0.049028874
9.434483058,-0.037984447
9.434983058,-0.020441408
9.435483058,-0.006172146
9.435983058,-0.006314584
9.436483058,-0.022127655
9.436983058,-0.040137272
9.437483058,-0.049310916
9.437983058,-0.032522693
9.438483058,0.002489462
9.438983058,0.044524384
9.439483058,0.066990445
9.439983058,0.07488494
9.440483058,0.076924071
9.440983058,0.090029736
9.441483058,0.101226359
9.441983058,0.114079674
9.442483058,0.108122084
9.442983058,0.088992393
9.443483058,0.055115649
9.443983058,0.02601134
9.444483058,0.000346303
9.444983058,-0.006800159
9.445483058,-0.016575604
9.445983058,-0.020622597
9.446483058,-0.033308179
9.446983058,-0.037389964
9.447483058,-0.044793021
9.447983058,-0.038451821
9.448483058,-0.034738489
9.448983058,-0.023751733
9.449483058,-0.022943672
9.449983058,-0.010679242
9.450483058,-0.007453224
9.450983058,-0.000642888
9.451483058,-0.00778574
9.451983058,-0.002426804
9.452483058,0.003887844
9.452983058,0.028415308
9.453483058,0.042638973
9.453983058,0.0557172
9.454483058,0.048953721
9.454983058,0.044279318
9.455483058,0.029391436
9.455983058,0.0223655
9.456483058,0.012051622
9.456983058,0.019890109
9.457483058,0.019823166
9.457983058,0.025247085
9.458483058,0.019516069
9.458983058,0.021829851
9.459483058,0.021903717
9.459983058,0.036369629
9.460483058,0.043461303
9.460983058,0.051389482
9.461483058,0.04494971
9.461983058,0.046576405
9.462483058,0.039009647
9.462983058,0.038897276
9.463483058,0.029021371
9.463983058,0.027527752
9.464483058,0.023786009
9.464983058,0.03460114
9.465483058,0.044663847
9.465983058,0.06148919
9.466483058,0.065798007
9.466983058,0.06892099
9.467483058,0.063671592
9.467983058,0.062129155
9.468483058,0.057645076
9.468983058,0.065196644
9.469483058,0.066224137
9.469983058,0.069290292
9.470483058,0.058494709
9.470983058,0.041587194
9.471483058,0.017250963
9.471983058,0.008470924
9.472483058,0.007618208
9.472983058,0.02935758
9.473483058,0.051554968
9.473983058,0.061107472
9.474483058,0.039356701
9.474983058,0.007562568
9.475483058,-0.022160316
9.475983058,-0.033571066
9.476483058,-0.039476666
9.476983058,-0.033514344
9.477483058,-0.03140713
9.477983058,-0.032615634
9.478483058,-0.050505199
9.478983058,-0.074889432
9.479483058,-0.104219113
9.479983058,-0.123315798
9.480483058,-0.136561749
9.480983058,-0.138982138
9.481483058,-0.140072138
9.481983058,-0.134620421
